state,state_name,county,Gaussian_Mixture_label,Affinity_Propagation_label,Agglomerative_Clustering_label,KMeans_label
AL,Alabama,Conecuh,0,52,1,0
AZ,Arizona,Apache,2,75,1,2
GA,Georgia,Clay,1,39,1,0
TN,Tennessee,Grundy,0,37,1,0
TN,Tennessee,Hancock,1,96,1,1
WI,Wisconsin,Menominee,2,28,0,2
ND,North Dakota,Stark,0,41,1,0
SD,South Dakota,Hand,0,0,1,0
SD,South Dakota,Deuel,0,38,1,0
SD,South Dakota,Custer,2,13,0,2
SD,South Dakota,Hyde,0,27,1,0
SD,South Dakota,Stanley,0,31,2,0
SD,South Dakota,Kingsbury,0,49,1,0
SD,South Dakota,Aurora,0,38,1,0
SD,South Dakota,McCook,1,60,2,1
AK,Alaska,Juneau,0,18,1,0
AK,Alaska,Sitka,1,9,2,1
AK,Alaska,Anchorage,0,27,1,0
AK,Alaska,Ketchikan Gateway,0,11,2,1
AK,Alaska,Valdez-Cordova,1,3,1,0
CO,Colorado,Clear Creek,1,62,1,0
CO,Colorado,Larimer,1,16,2,1
CO,Colorado,Summit,0,83,1,0
CO,Colorado,Broomfield,1,100,2,1
CO,Colorado,Pitkin,0,92,1,0
CO,Colorado,Eagle,2,6,0,2
HI,Hawaii,Kalawao,2,61,0,2
HI,Hawaii,Maui,0,11,2,0
IA,Iowa,Buchanan,1,98,1,0
IA,Iowa,Sac,1,35,2,1
IA,Iowa,Butler,2,22,0,2
IA,Iowa,Plymouth,1,36,2,1
IA,Iowa,Iowa,0,3,1,0
IA,Iowa,Polk,0,17,2,1
IA,Iowa,Clay,1,115,2,1
IA,Iowa,Hardin,0,38,1,0
IA,Iowa,Cedar,0,31,1,1
IA,Iowa,Hancock,2,103,0,2
IA,Iowa,Audubon,2,55,0,2
IA,Iowa,O'Brien,2,90,0,2
IA,Iowa,Mitchell,0,85,1,0
IA,Iowa,Osceola,2,40,1,0
IA,Iowa,Adair,0,33,1,0
IA,Iowa,Mills,1,110,2,1
IA,Iowa,Madison,2,73,0,0
IA,Iowa,Delaware,0,96,1,1
IA,Iowa,Winneshiek,2,75,0,2
IA,Iowa,Washington,2,75,0,2
IA,Iowa,Benton,2,47,0,2
IA,Iowa,Marion,2,75,0,2
KS,Kansas,Wabaunsee,2,14,0,2
KS,Kansas,Washington,2,19,0,0
KS,Kansas,Gove,2,10,0,2
KS,Kansas,Comanche,2,40,1,2
KS,Kansas,Ellsworth,0,93,1,0
KS,Kansas,Wallace,2,99,1,0
KS,Kansas,Leavenworth,0,92,1,0
KS,Kansas,Trego,2,93,1,0
KS,Kansas,Nemaha,2,59,0,2
KS,Kansas,Logan,0,27,1,0
KS,Kansas,Ottawa,2,14,0,2
KS,Kansas,Coffey,2,119,0,0
KS,Kansas,Miami,1,79,2,1
KS,Kansas,Pottawatomie,0,85,1,0
KS,Kansas,Clay,0,15,1,1
KS,Kansas,Pratt,1,20,2,1
KS,Kansas,Mitchell,0,42,2,1
KS,Kansas,Cheyenne,2,73,0,0
KS,Kansas,Norton,1,114,2,1
KS,Kansas,Lane,0,11,2,0
KS,Kansas,Gray,1,104,2,1
MD,Maryland,Howard,2,44,0,2
MN,Minnesota,Pope,2,19,0,0
MN,Minnesota,Lyon,1,68,2,1
MN,Minnesota,Martin,1,117,1,1
MN,Minnesota,Jackson,1,79,2,1
MN,Minnesota,Wilkin,0,33,1,0
MN,Minnesota,Kandiyohi,2,67,0,2
MN,Minnesota,Swift,1,84,2,1
MN,Minnesota,Stevens,0,38,1,0
MN,Minnesota,Traverse,0,33,1,0
MN,Minnesota,Carlton,2,83,0,0
MN,Minnesota,Hennepin,2,102,0,2
MN,Minnesota,Rock,2,47,0,2
MN,Minnesota,Anoka,2,48,0,2
MN,Minnesota,Redwood,1,32,2,1
MN,Minnesota,Murray,0,41,1,0
MN,Minnesota,Sibley,0,15,1,0
MN,Minnesota,Clay,2,44,0,2
MN,Minnesota,Kittson,1,46,2,1
MN,Minnesota,Red Lake,0,78,1,0
MN,Minnesota,Polk,2,21,0,2
MN,Minnesota,Houston,0,20,1,1
MN,Minnesota,Pennington,1,116,2,1
MN,Minnesota,Grant,2,37,1,0
MN,Minnesota,Renville,1,101,2,1
MN,Minnesota,Crow Wing,0,38,1,0
MN,Minnesota,Lake of the Woods,0,41,1,0
MN,Minnesota,Fillmore,2,50,1,2
MN,Minnesota,Goodhue,2,14,0,2
MN,Minnesota,Big Stone,2,26,1,2
MN,Minnesota,Steele,1,101,2,1
MN,Minnesota,Roseau,1,82,2,1
MN,Minnesota,Lincoln,1,101,2,0
ND,North Dakota,Mountrail,1,114,2,1
ND,North Dakota,McKenzie,1,9,2,1
NE,Nebraska,Sioux,2,48,0,0
NE,Nebraska,Banner,2,54,1,0
NE,Nebraska,Deuel,0,83,1,0
NE,Nebraska,Valley,1,5,2,0
NE,Nebraska,Webster,1,112,2,1
NE,Nebraska,Butler,1,84,2,1
NE,Nebraska,Saline,1,7,2,1
NE,Nebraska,Blaine,1,51,1,0
NE,Nebraska,Furnas,1,46,2,1
NE,Nebraska,Harlan,0,32,2,1
NE,Nebraska,Franklin,2,71,0,0
NE,Nebraska,Nemaha,1,89,2,1
NE,Nebraska,Garden,1,66,2,0
NE,Nebraska,Nance,0,60,2,1
NE,Nebraska,Rock,0,0,1,0
NE,Nebraska,Hall,1,112,2,1
NE,Nebraska,Wayne,0,107,1,0
NE,Nebraska,Brown,1,116,2,1
NE,Nebraska,Adams,2,12,0,2
NE,Nebraska,Boyd,1,36,2,1
NE,Nebraska,Dawson,2,13,0,2
NE,Nebraska,Loup,0,30,1,0
NE,Nebraska,Nuckolls,2,48,0,2
NE,Nebraska,Thayer,0,96,2,1
NE,Nebraska,Keya Paha,0,84,1,1
NJ,New Jersey,Morris,0,100,1,1
NM,New Mexico,Los Alamos,2,57,0,2
SD,South Dakota,Day,0,60,2,1
SD,South Dakota,Clay,0,37,0,0
SD,South Dakota,Gregory,0,11,2,1
TX,Texas,Carson,2,19,1,0
TX,Texas,Brazoria,0,30,1,0
TX,Texas,Denton,0,27,1,0
TX,Texas,Travis,0,95,2,1
TX,Texas,Irion,2,22,0,2
TX,Texas,Randall,1,99,1,1
TX,Texas,Armstrong,2,63,0,0
VA,Virginia,Stafford,0,49,1,1
VA,Virginia,Falls Church City,2,63,0,2
VA,Virginia,Arlington,0,100,1,1
VA,Virginia,Powhatan,1,66,1,1
CA,California,Alameda,2,59,0,2
CA,California,Ventura,0,100,1,1
CA,California,Orange,0,83,0,0
CO,Colorado,Baca,1,82,2,1
CO,Colorado,Kiowa,1,4,2,1
CO,Colorado,Montezuma,1,35,2,0
CO,Colorado,Adams,1,52,1,0
CO,Colorado,Mesa,1,101,2,1
CO,Colorado,Las Animas,0,41,1,0
CO,Colorado,Bent,0,107,1,0
GA,Georgia,Fayette,0,33,1,0
GA,Georgia,Harris,0,107,1,0
HI,Hawaii,Hawaii,2,90,0,2
ID,Idaho,Caribou,1,79,2,1
ID,Idaho,Kootenai,0,53,1,0
ID,Idaho,Teton,0,42,2,1
ID,Idaho,Ada,1,32,2,1
ID,Idaho,Blaine,0,0,1,0
IL,Illinois,McLean,1,64,2,0
IL,Illinois,Kane,1,66,2,1
IL,Illinois,Henderson,1,9,2,1
IL,Illinois,Tazewell,2,81,0,2
IL,Illinois,Washington,0,99,1,1
IL,Illinois,Grundy,0,91,1,0
IL,Illinois,Mercer,2,70,1,0
IL,Illinois,Menard,1,36,2,1
IL,Illinois,Effingham,0,20,2,1
IL,Illinois,Ogle,1,66,2,1
IL,Illinois,Stark,1,66,2,1
KS,Kansas,Allen,0,85,1,0
KS,Kansas,Wilson,0,85,1,2
KS,Kansas,Brown,2,83,0,0
KS,Kansas,Bourbon,1,20,2,0
KS,Kansas,Cherokee,1,92,1,0
KS,Kansas,Montgomery,1,29,2,1
KS,Kansas,Crawford,1,7,2,1
KS,Kansas,Sedgwick,2,67,0,2
MI,Michigan,Clinton,0,38,1,0
MN,Minnesota,Cass,0,70,1,0
MN,Minnesota,Beltrami,0,92,1,0
MT,Montana,Flathead,2,103,0,2
MT,Montana,Wibaux,0,91,1,0
MT,Montana,Toole,0,53,0,2
MT,Montana,Missoula,1,68,2,1
MT,Montana,Liberty,0,107,1,0
MT,Montana,Cascade,2,94,0,2
MT,Montana,Carter,0,43,1,0
MT,Montana,Petroleum,0,91,1,0
NC,North Carolina,Wake,0,33,1,0
NC,North Carolina,Camden,1,114,2,1
NH,New Hampshire,Merrimack,1,32,2,1
NJ,New Jersey,Monmouth,0,100,1,1
NY,New York,Dutchess,0,2,0,2
NY,New York,Saratoga,2,61,0,2
NY,New York,Westchester,0,46,2,1
NY,New York,Hamilton,0,41,1,0
OR,Oregon,Washington,0,30,1,0
RI,Rhode Island,Washington,2,37,1,2
TX,Texas,Jasper,2,19,0,2
TX,Texas,Matagorda,0,53,1,0
TX,Texas,Wharton,2,75,0,2
TX,Texas,Robertson,1,16,2,1
TX,Texas,Lamar,2,58,0,2
TX,Texas,Knox,1,116,2,1
TX,Texas,Wilbarger,1,5,2,0
TX,Texas,Hunt,2,40,1,2
TX,Texas,McCulloch,2,98,0,0
TX,Texas,Harrison,2,6,0,2
TX,Texas,Nolan,1,39,1,0
TX,Texas,McLennan,1,34,2,1
TX,Texas,Sterling,0,17,2,1
TX,Texas,Cass,0,54,1,0
TX,Texas,Polk,0,70,1,0
TX,Texas,Nueces,2,75,0,2
TX,Texas,Limestone,1,66,2,1
TX,Texas,Palo Pinto,1,68,2,1
TX,Texas,Real,0,52,1,0
TX,Texas,Morris,1,35,2,1
TX,Texas,Jefferson,1,93,1,0
TX,Texas,Delta,1,46,2,1
TX,Texas,Briscoe,0,27,1,0
TX,Texas,Wichita,2,57,0,2
TX,Texas,Anderson,1,16,2,1
TX,Texas,Liberty,0,34,2,1
TX,Texas,San Saba,1,4,2,1
TX,Texas,Milam,1,34,2,1
TX,Texas,Hopkins,0,85,1,2
TX,Texas,Brown,0,11,2,0
TX,Texas,Aransas,2,99,1,1
TX,Texas,Kenedy,1,101,2,1
TX,Texas,Baylor,2,55,0,2
TX,Texas,Stephens,2,56,0,2
TX,Texas,Stonewall,0,8,1,0
TX,Texas,Val Verde,1,34,2,1
TX,Texas,Taylor,2,57,0,2
TX,Texas,Lynn,1,3,1,0
TX,Texas,Madison,2,22,0,0
TX,Texas,Gregg,0,92,1,0
UT,Utah,Wasatch,0,20,2,1
UT,Utah,Beaver,1,72,2,1
UT,Utah,Box Elder,2,58,0,2
UT,Utah,Kane,0,42,2,1
UT,Utah,Tooele,2,6,0,2
VA,Virginia,Washington,2,118,0,2
VA,Virginia,Craig,2,63,0,0
VA,Virginia,Nelson,0,33,1,0
VA,Virginia,Amherst,1,36,2,1
VA,Virginia,Richmond,1,7,2,1
VA,Virginia,Northumberland,0,52,1,0
VA,Virginia,Giles,2,59,0,2
VA,Virginia,Rockbridge,0,27,1,0
VA,Virginia,Caroline,2,109,0,2
VA,Virginia,Pulaski,2,80,0,2
VA,Virginia,Southampton,1,95,2,1
VA,Virginia,Williamsburg City,1,112,2,1
VA,Virginia,Amelia,0,60,2,1
VA,Virginia,Augusta,0,19,1,0
VT,Vermont,Windsor,2,97,0,2
WA,Washington,Snohomish,2,6,0,2
WI,Wisconsin,Lafayette,0,111,1,0
WI,Wisconsin,Marathon,2,61,0,2
WI,Wisconsin,Jefferson,2,22,1,0
WI,Wisconsin,Pierce,0,45,1,0
WI,Wisconsin,Walworth,0,0,1,0
WI,Wisconsin,Winnebago,2,55,0,2
WI,Wisconsin,Oneida,1,16,2,1
WI,Wisconsin,Oconto,0,11,1,0
WI,Wisconsin,Trempealeau,1,108,1,0
WI,Wisconsin,Adams,0,62,1,0
WI,Wisconsin,Portage,2,63,0,0
WI,Wisconsin,Door,2,106,0,0
WI,Wisconsin,Sheboygan,1,114,2,1
WI,Wisconsin,Iowa,1,115,2,1
WI,Wisconsin,La Crosse,2,103,0,2
WI,Wisconsin,Columbia,2,74,0,0
WI,Wisconsin,Kewaunee,2,48,0,2
WI,Wisconsin,Wood,2,106,0,0
WI,Wisconsin,Florence,1,101,2,1
WI,Wisconsin,Dane,1,60,2,1
WY,Wyoming,Washakie,2,22,0,2
WY,Wyoming,Natrona,0,40,1,0
AL,Alabama,Shelby,0,54,1,0
AR,Arkansas,Pulaski,2,13,0,2
AZ,Arizona,Santa Cruz,2,59,0,2
AZ,Arizona,Graham,0,31,1,0
CA,California,Sacramento,0,77,1,0
CA,California,San Joaquin,2,75,0,2
CA,California,Sierra,1,68,2,1
CA,California,Monterey,2,37,0,2
CA,California,San Bernardino,0,62,1,0
CA,California,Inyo,2,40,1,2
CA,California,Sutter,0,37,1,0
CO,Colorado,Saguache,0,92,1,0
DE,Delaware,Kent,1,64,2,0
FL,Florida,Bay,2,67,0,2
FL,Florida,Charlotte,1,36,2,1
FL,Florida,Lee,2,65,0,2
FL,Florida,Sarasota,1,76,2,1
FL,Florida,Gulf,0,26,1,0
FL,Florida,Orange,1,104,2,0
FL,Florida,Seminole,0,33,1,0
FL,Florida,Escambia,1,84,2,1
FL,Florida,Okaloosa,1,82,1,1
FL,Florida,Flagler,2,99,1,0
FL,Florida,Union,1,46,2,1
GA,Georgia,Banks,2,48,0,2
GA,Georgia,Johnson,1,113,1,0
GA,Georgia,Bartow,0,111,1,0
GA,Georgia,Glynn,1,42,1,0
GA,Georgia,Rockdale,0,17,2,1
GA,Georgia,Towns,0,108,1,0
GA,Georgia,McIntosh,1,64,1,0
GA,Georgia,Long,1,4,1,1
GA,Georgia,Chatham,2,77,0,0
ID,Idaho,Jerome,1,114,2,1
ID,Idaho,Adams,2,73,0,0
ID,Idaho,Bingham,0,38,1,0
ID,Idaho,Lewis,1,20,1,1
IL,Illinois,Gallatin,0,27,1,0
IL,Illinois,Winnebago,0,99,1,0
IL,Illinois,Vermilion,0,33,1,0
IL,Illinois,Franklin,0,22,1,0
IN,Indiana,White,2,118,0,2
IN,Indiana,Allen,0,92,1,0
IN,Indiana,Vermillion,1,116,2,1
IN,Indiana,Fountain,2,118,0,2
IN,Indiana,Huntington,1,35,2,1
IN,Indiana,Floyd,1,1,2,1
IN,Indiana,Noble,1,104,2,1
IN,Indiana,Kosciusko,2,67,0,2
IN,Indiana,Dearborn,2,48,0,2
IN,Indiana,Gibson,0,31,2,1
KY,Kentucky,Woodford,2,110,1,1
KY,Kentucky,Bullitt,1,36,2,1
KY,Kentucky,Anderson,2,50,0,2
KY,Kentucky,Shelby,0,52,2,0
KY,Kentucky,Kenton,1,1,2,1
KY,Kentucky,Campbell,0,43,1,0
LA,Louisiana,Vernon,0,30,1,0
LA,Louisiana,Plaquemines,2,109,0,2
LA,Louisiana,Lafayette,2,118,0,2
LA,Louisiana,Bossier,1,25,2,1
MA,Massachusetts,Suffolk,2,54,1,2
MA,Massachusetts,Essex,0,99,1,0
ME,Maine,Somerset,1,116,2,1
ME,Maine,Kennebec,2,12,0,2
ME,Maine,Waldo,2,65,0,2
ME,Maine,Sagadahoc,0,44,1,2
MI,Michigan,Berrien,0,85,1,0
MI,Michigan,Mason,1,42,2,1
MI,Michigan,Alpena,0,71,1,0
MI,Michigan,Menominee,2,59,0,2
MI,Michigan,Baraga,0,27,1,0
MI,Michigan,Calhoun,0,30,1,0
MI,Michigan,St. Joseph,2,13,0,2
MI,Michigan,Delta,2,28,0,2
MI,Michigan,Branch,0,27,2,0
MI,Michigan,Ingham,0,20,2,1
MI,Michigan,Van Buren,1,25,2,1
MI,Michigan,Hillsdale,1,1,2,1
MI,Michigan,Kalamazoo,2,6,0,2
MI,Michigan,Ontonagon,1,66,2,1
MI,Michigan,Montmorency,2,22,0,0
MO,Missouri,Caldwell,0,96,1,1
MO,Missouri,Pike,0,113,1,0
MO,Missouri,Worth,2,94,0,2
MO,Missouri,Lewis,1,86,2,1
MO,Missouri,Livingston,1,68,2,1
MO,Missouri,Cape Girardeau,2,14,0,2
MO,Missouri,Putnam,1,84,2,1
MO,Missouri,Maries,1,89,2,0
MO,Missouri,Jackson,0,19,1,0
MO,Missouri,Camden,1,79,2,1
MO,Missouri,Gasconade,1,87,2,1
MO,Missouri,Stoddard,2,23,0,2
MO,Missouri,Monroe,0,100,1,1
MO,Missouri,Carroll,0,8,2,1
MS,Mississippi,Pontotoc,2,14,0,2
MS,Mississippi,Smith,0,96,1,1
MS,Mississippi,Carroll,1,68,2,1
MS,Mississippi,Marshall,0,60,2,1
MS,Mississippi,Hancock,0,42,1,0
MS,Mississippi,Tate,1,25,2,1
MT,Montana,Silver Bow,0,100,1,1
MT,Montana,Lake,2,47,0,2
NC,North Carolina,Haywood,0,113,1,0
NC,North Carolina,Nash,2,57,0,2
NC,North Carolina,Beaufort,1,9,2,1
NC,North Carolina,Madison,0,0,1,0
NC,North Carolina,Onslow,0,91,1,0
NC,North Carolina,Pasquotank,0,22,1,2
NC,North Carolina,Mitchell,1,68,2,1
NC,North Carolina,Macon,2,22,0,0
NC,North Carolina,Person,1,76,2,1
NC,North Carolina,Yancey,0,92,1,0
NC,North Carolina,Gates,2,6,0,2
NC,North Carolina,New Hanover,0,60,2,1
NC,North Carolina,Avery,1,46,2,1
NC,North Carolina,Lee,0,30,1,0
NJ,New Jersey,Ocean,2,117,2,0
NM,New Mexico,Valencia,0,27,1,0
NM,New Mexico,Chaves,0,103,0,2
NM,New Mexico,De Baca,2,22,0,2
NM,New Mexico,Hidalgo,0,15,1,1
NM,New Mexico,Sierra,0,91,1,0
NV,Nevada,Lyon,2,56,0,2
NV,Nevada,Lincoln,2,75,0,2
NV,Nevada,Churchill,1,91,1,0
NY,New York,Sullivan,1,35,2,1
NY,New York,Montgomery,0,81,0,2
NY,New York,Franklin,1,101,2,1
NY,New York,Chautauqua,2,13,0,2
NY,New York,Cattaraugus,2,71,1,0
NY,New York,St. Lawrence,1,8,2,1
NY,New York,Oswego,0,117,2,1
OH,Ohio,Mercer,0,52,1,0
OH,Ohio,Madison,0,42,2,1
OH,Ohio,Wyandot,2,98,1,0
OH,Ohio,Ottawa,1,51,1,0
OH,Ohio,Greene,1,115,2,1
OH,Ohio,Morrow,2,67,0,2
OH,Ohio,Pickaway,2,55,0,2
OH,Ohio,Fulton,0,77,1,0
OK,Oklahoma,Grant,1,46,2,1
OK,Oklahoma,Kingfisher,1,101,2,0
OK,Oklahoma,Canadian,0,27,1,0
OR,Oregon,Deschutes,2,22,0,2
OR,Oregon,Columbia,1,66,2,1
OR,Oregon,Hood River,0,33,1,0
PA,Pennsylvania,Delaware,0,41,1,0
PA,Pennsylvania,Allegheny,2,47,0,2
PA,Pennsylvania,Pike,0,18,1,0
PA,Pennsylvania,Union,0,83,1,0
PA,Pennsylvania,Elk,1,1,2,1
PA,Pennsylvania,Franklin,1,76,2,1
PA,Pennsylvania,Wyoming,1,84,2,1
PA,Pennsylvania,Wayne,1,32,2,1
PA,Pennsylvania,Perry,2,13,0,2
RI,Rhode Island,Providence,2,67,0,2
SC,South Carolina,Greenville,1,8,2,1
SC,South Carolina,Edgefield,0,0,1,0
SD,South Dakota,Bennett,1,15,1,1
TN,Tennessee,Williamson,0,100,2,1
VA,Virginia,Buchanan,2,77,0,0
VA,Virginia,Henry,1,86,2,1
VA,Virginia,Galax City,0,96,1,1
VA,Virginia,Accomack,0,96,1,1
VA,Virginia,Lee,1,76,2,1
VA,Virginia,Halifax,1,66,2,1
VA,Virginia,Buena Vista City,2,94,0,2
WA,Washington,Grant,1,86,2,1
WA,Washington,Columbia,0,50,1,2
WA,Washington,Lewis,2,109,0,2
WA,Washington,Franklin,2,21,0,2
WA,Washington,Pierce,2,47,0,2
WA,Washington,Skamania,2,6,0,2
WA,Washington,Stevens,1,25,2,1
WA,Washington,Mason,2,56,0,2
WA,Washington,Kittitas,0,39,1,0
WI,Wisconsin,Vilas,0,107,1,0
WI,Wisconsin,Rock,1,7,2,1
WI,Wisconsin,Forest,1,68,2,1
AK,Alaska,Yukon-Koyukuk,2,48,0,2
AK,Alaska,Northwest Arctic,1,51,1,0
AR,Arkansas,Washington,1,95,2,1
AR,Arkansas,White,1,76,2,1
AR,Arkansas,Pope,1,25,2,1
AR,Arkansas,Perry,1,82,2,1
AR,Arkansas,Cleburne,0,33,1,0
AR,Arkansas,Greene,0,78,0,0
AZ,Arizona,Gila,2,63,0,0
CA,California,Merced,0,100,1,1
CA,California,Trinity,2,118,0,2
CA,California,Siskiyou,2,47,0,2
CA,California,Glenn,1,87,2,1
CA,California,Stanislaus,0,15,1,0
CA,California,Alpine,2,109,0,2
CA,California,Humboldt,2,94,0,2
FL,Florida,Gilchrist,1,46,2,1
FL,Florida,Duval,0,89,2,1
FL,Florida,Dixie,2,103,1,2
FL,Florida,Glades,2,61,0,2
FL,Florida,Polk,1,72,1,0
FL,Florida,Lafayette,1,54,1,0
FL,Florida,St. Lucie,0,106,0,0
GA,Georgia,Ware,1,5,1,0
GA,Georgia,Irwin,0,33,1,0
GA,Georgia,Bleckley,0,92,2,0
GA,Georgia,Tattnall,1,68,2,1
GA,Georgia,Polk,0,86,2,1
GA,Georgia,Worth,2,63,0,0
GA,Georgia,Baker,1,62,1,0
GA,Georgia,Dodge,2,23,0,2
GA,Georgia,Marion,0,89,1,1
GA,Georgia,Treutlen,0,40,1,0
GA,Georgia,McDuffie,1,64,2,0
GA,Georgia,Montgomery,2,74,0,2
GA,Georgia,Muscogee,1,79,2,1
GA,Georgia,Whitfield,2,97,0,2
GA,Georgia,Seminole,0,98,0,0
GA,Georgia,Wilcox,2,94,0,2
GA,Georgia,Fannin,1,116,2,1
GA,Georgia,Hart,0,11,1,0
GA,Georgia,Stephens,0,55,0,2
GA,Georgia,Lowndes,0,92,1,0
GA,Georgia,Appling,1,79,2,1
GA,Georgia,Murray,0,92,1,0
ID,Idaho,Camas,0,11,1,0
ID,Idaho,Madison,1,31,1,0
ID,Idaho,Owyhee,2,119,0,0
IN,Indiana,Vanderburgh,1,9,2,1
IN,Indiana,Randolph,1,31,2,1
IN,Indiana,Howard,2,80,0,2
IN,Indiana,Miami,0,60,2,1
IN,Indiana,LaGrange,2,14,0,2
IN,Indiana,Tippecanoe,0,38,1,0
IN,Indiana,Sullivan,0,19,1,0
IN,Indiana,Crawford,1,115,2,1
IN,Indiana,Henry,0,41,1,1
IN,Indiana,Orange,2,55,0,2
IN,Indiana,Lawrence,0,27,1,0
IN,Indiana,St. Joseph,1,35,2,1
IN,Indiana,Jay,2,48,0,0
IN,Indiana,Scott,1,68,2,1
KY,Kentucky,Crittenden,0,36,2,1
KY,Kentucky,Garrard,1,96,1,1
KY,Kentucky,Calloway,2,70,0,0
KY,Kentucky,Mercer,0,26,1,0
KY,Kentucky,Nicholas,2,2,0,2
KY,Kentucky,Caldwell,1,32,2,1
KY,Kentucky,Washington,2,71,0,0
KY,Kentucky,Marion,2,57,0,2
KY,Kentucky,Mason,1,115,2,1
KY,Kentucky,Henderson,1,8,2,1
KY,Kentucky,Bourbon,1,39,1,0
KY,Kentucky,Webster,0,17,2,1
KY,Kentucky,Breckinridge,2,14,0,2
KY,Kentucky,Nelson,0,86,2,1
KY,Kentucky,McCracken,2,19,1,0
KY,Kentucky,Greenup,2,65,0,2
KY,Kentucky,Simpson,1,104,2,1
KY,Kentucky,Henry,2,70,1,0
KY,Kentucky,Grant,1,86,2,1
KY,Kentucky,Gallatin,0,45,1,0
LA,Louisiana,Jefferson Davis,2,47,0,2
LA,Louisiana,Caldwell,0,96,1,1
LA,Louisiana,Catahoula,1,46,2,1
LA,Louisiana,Iberia,1,92,1,1
LA,Louisiana,Beauregard,1,84,2,1
LA,Louisiana,Calcasieu,1,46,2,1
LA,Louisiana,Iberville,1,95,1,0
LA,Louisiana,Terrebonne,1,42,2,1
MA,Massachusetts,Berkshire,2,118,0,2
MD,Maryland,Somerset,2,21,0,2
ME,Maine,Piscataquis,2,102,0,2
MI,Michigan,Wayne,0,33,1,0
MI,Michigan,Clare,0,113,1,0
MI,Michigan,Schoolcraft,2,103,0,2
MI,Michigan,Roscommon,0,70,1,0
MN,Minnesota,Mahnomen,0,49,1,0
MO,Missouri,Benton,1,95,2,1
MO,Missouri,Ozark,0,117,1,1
MO,Missouri,Polk,2,14,0,2
MO,Missouri,Morgan,2,107,0,0
MO,Missouri,Washington,2,3,1,0
MO,Missouri,Dallas,2,94,0,2
MO,Missouri,Barton,0,31,1,0
MO,Missouri,Pettis,2,19,1,0
MO,Missouri,Laclede,1,46,2,1
MO,Missouri,Dent,0,38,1,0
MO,Missouri,Shannon,1,89,2,1
MO,Missouri,Dade,2,75,0,2
MO,Missouri,Scott,2,13,1,2
MO,Missouri,Knox,2,40,1,0
MO,Missouri,Buchanan,1,101,2,1
MO,Missouri,Taney,1,32,2,1
MO,Missouri,Iron,0,76,2,1
MO,Missouri,Madison,0,83,0,0
MS,Mississippi,Copiah,1,101,2,1
MS,Mississippi,Oktibbeha,2,65,0,2
MS,Mississippi,Simpson,1,115,2,1
MS,Mississippi,Walthall,1,36,2,1
MS,Mississippi,Covington,1,104,1,0
MS,Mississippi,Attala,0,100,1,1
MS,Mississippi,Yazoo,0,10,0,2
MS,Mississippi,Benton,1,76,2,1
MS,Mississippi,Choctaw,2,19,0,0
MS,Mississippi,Tippah,0,31,2,1
MS,Mississippi,Hinds,0,15,1,1
MS,Mississippi,Lincoln,0,108,2,0
MS,Mississippi,Perry,2,98,1,0
MS,Mississippi,Clay,2,55,0,2
MS,Mississippi,Montgomery,1,5,2,1
MS,Mississippi,Forrest,2,94,0,2
MS,Mississippi,Scott,2,55,0,2
MS,Mississippi,Calhoun,0,69,1,2
NC,North Carolina,Montgomery,1,9,2,1
NC,North Carolina,Rutherford,1,5,1,0
NC,North Carolina,Warren,2,63,0,0
NC,North Carolina,Hoke,2,67,0,2
NC,North Carolina,Lenoir,2,58,0,2
NC,North Carolina,Wilson,1,66,2,1
NC,North Carolina,Richmond,1,46,2,1
NC,North Carolina,Chowan,0,48,0,0
NM,New Mexico,Rio Arriba,0,70,1,0
NM,New Mexico,Luna,1,9,2,1
NM,New Mexico,San Juan,1,16,2,1
NM,New Mexico,Dona Ana,1,115,2,1
OH,Ohio,Harrison,2,109,0,2
OH,Ohio,Sandusky,1,5,2,0
OH,Ohio,Erie,1,76,2,1
OH,Ohio,Darke,0,64,1,0
OH,Ohio,Hocking,0,52,1,0
OH,Ohio,Ashland,2,47,0,2
OH,Ohio,Ross,2,106,0,0
OH,Ohio,Noble,0,11,2,0
OH,Ohio,Franklin,2,43,1,0
OH,Ohio,Monroe,1,38,1,0
OH,Ohio,Brown,1,60,2,1
OH,Ohio,Marion,1,113,1,0
OH,Ohio,Fayette,0,43,1,0
OH,Ohio,Columbiana,1,116,2,1
OH,Ohio,Trumbull,2,109,0,2
OK,Oklahoma,Love,0,95,2,1
OK,Oklahoma,Cleveland,0,52,1,1
OK,Oklahoma,Washington,0,70,1,0
OK,Oklahoma,Oklahoma,2,38,1,0
OR,Oregon,Lake,2,71,0,0
OR,Oregon,Douglas,0,15,1,1
OR,Oregon,Tillamook,1,36,2,1
OR,Oregon,Baker,1,16,2,1
OR,Oregon,Umatilla,1,77,1,0
OR,Oregon,Grant,0,27,1,0
OR,Oregon,Jackson,2,105,0,2
OR,Oregon,Wasco,1,64,2,0
OR,Oregon,Union,0,96,1,1
OR,Oregon,Josephine,0,41,1,0
PA,Pennsylvania,Blair,2,81,0,2
PA,Pennsylvania,Crawford,2,71,0,0
PA,Pennsylvania,McKean,0,111,1,0
PA,Pennsylvania,Cambria,1,16,2,1
PA,Pennsylvania,Northumberland,0,105,1,2
PA,Pennsylvania,Mifflin,0,5,1,0
PA,Pennsylvania,Clearfield,2,13,0,2
PA,Pennsylvania,Lackawanna,0,105,0,2
