TX,2.9,3.2,8.7,19.3,51.57837186,302.7,9.6,13.5,33.2,44.33,62.74041759,15.3,4.28275997,8.0,61825.0,23.8,1.0,14.7,29363.0,34.3412527,10.4,7.204711416
MT,3.5,3.8,10.8,16.9,101.80075989356384,368.50531914893617,11.7,17.7,28.1,52.88862244897959,48.67256637,14.4,4.726368159,51.12765957446808,37316.0,27.6,2.4893617021276597,35.5,19100.0,42.64705882,11.5,16.5465929141
TN,4.5,4.5,13.4,11.8,92.20116328,448.1,13.5,22.7,33.8,50.27,55.34024591,20.9,6.832673537000001,37.0,46689.0,34.3,2.0,23.8,19238.0,45.47681254,11.4,27.37476047
WA,3.8,3.8,11.1,19.3,77.79023007,355.9,11.1,15.5,33.0,39.18,55.02164185,15.0,8.535119353999999,85.0,52313.0,23.9,4.0,23.6,20564.0,51.6744011,10.5,21.42386289
SC,4.2,4.2,13.1,14.1,71.25890736,414.5,12.8,20.5,34.3,51.76,47.35760971,19.4,7.640814765,57.0,35525.0,29.5,3.0,29.8,16007.0,52.47465713,14.4,14.217031124592594
MI,3.7,3.6,11.0,22.6,62.881515799999995,334.9,10.7,18.6,31.0,33.4,71.24170246,12.8,6.938124224,33.0,44735.0,17.2,2.0,16.5,17629.0,32.14415726,9.1,13.282041699999999
TX,3.4,3.8,10.7,14.8,110.1286932,514.6,11.5,16.7,33.0,99.63,43.02984511,17.8,7.813129279,96.0,34340.0,31.4,4.0,30.6,13698.0,59.67741936,13.7,11.442085291963853
ME,3.8,3.5,11.7,18.3,74.22795198,309.5,10.5,16.4,31.9,44.95,60.67055727,13.2,6.123815903,50.0,46598.0,24.7,2.0,22.3,18733.0,46.7450651,9.9,17.97775894
IN,3.7,3.6,11.2,16.9,73.16344301,388.5,10.7,19.7,34.8,90.58,44.35627852,15.7,5.9298897020000005,58.0,44623.0,25.9,3.0,19.5,19283.0,37.32562096,10.2,17.980052353414063
NJ,3.6,3.7,11.3,19.1,38.71845113,294.3,11.8,16.2,39.3,56.56,52.93584524,20.1,8.119966028,48.0,58030.0,24.5,2.0,27.4,22034.0,51.55317986,10.6,10.87377003
NV,3.6,3.7,10.3,20.0,93.52243802546874,265.2,10.7,16.7,33.5,53.97500000000001,50.44843049,14.8,5.882352941000001,65.0,70535.0,23.3,3.0,13.0,18600.0,12.17712177,9.6,22.06735189777778
IA,2.8,2.8,8.3,19.8,69.36169456,331.7,8.4,15.3,25.9,47.44,64.31005111,11.0,3.428661716,44.0,57682.0,26.1,2.0,12.7,27465.0,27.65830347,9.8,10.118499173200002
